ID,Name,City,State,Wikipedia_URL,Has_Image
"f321cf95-565b-4ec2-9f82-d385d939e1a9","Pico do Jaraguá","São Paulo","SP","https://pt.wikipedia.org/wiki/Pico_do%20Jaragu%C3%A1","true"
"14736c6b-5966-46e0-8a39-5640d3d309a2","Pinacoteca de São Paulo","São Paulo","SP","https://pt.wikipedia.org/wiki/Pinacoteca_do%20Estado%20de%20S%C3%A3o%20Paulo","true"
"d31eebd4-b619-4ec9-acf2-c420e249ae07","Ponte Estaiada Octavio Frias de Oliveira","São Paulo","SP","https://pt.wikipedia.org/wiki/Ponte_Oct%C3%A1vio%20Frias%20de%20Oliveira","true"
"6e5ea6be-e03b-4871-826b-37c47d5ae7b7","Sala São Paulo","São Paulo","SP","https://pt.wikipedia.org/wiki/Sala_S%C3%A3o%20Paulo","true"
"9e705409-b74b-48e4-9c5a-cb831a70ffe7","Copan","São Paulo","SP","https://pt.wikipedia.org/wiki/Edif%C3%ADcio_Copan","true"
"032ed771-3ba8-4201-9b81-4dab7404edcc","Jardim Botânico de São Paulo","São Paulo","SP","https://pt.wikipedia.org/wiki/Jardim_Bot%C3%A2nico%20de%20S%C3%A3o%20Paulo","true"
"c6728a67-1dad-48c8-bc24-3471207df4fd","Shopping Aricanduva","São Paulo","SP","https://pt.wikipedia.org/wiki/Centro_Comercial%20Leste%20Aricanduva","true"
"01015557-d8c8-4061-bc1c-bb05271185d0","Parque Dom Pedro II","São Paulo","SP","https://pt.wikipedia.org/wiki/Parque_Dom%20Pedro%20II","true"
"fecd65fc-2c76-4ad4-a42f-63873e225349","Museu da Polícia Militar de São Paulo","São Paulo","SP","https://pt.wikipedia.org/wiki/Museu_de%20Arte%20de%20S%C3%A3o%20Paulo","true"
"15e2f502-d142-47fc-8a17-adca8274e424","Parque do Carmo – Olavo Egydio Setúbal","São Paulo","SP","https://pt.wikipedia.org/wiki/Planet%C3%A1rio_do%20Carmo","true"
"38610259-fb9a-4e79-89d5-cbe4a48ece98","Parque Lina e Paulo Raia","São Paulo","SP","https://pt.wikipedia.org/wiki/Parque_Lina%20e%20Paulo%20Raia","true"
